chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr5	51307723	51307724	Aluexon:5476	chr20:55913211:55913212:+	+	253	-20.22	5	4	5
chr5	51470548	51470549	Aluexon:5915	chr20:56075466:56075467:-	-	45	0.37	12	3	12
chr5	52894619	52894620	Aluexon:6276	chr20:57478034:57478035:+	+	254	-21.76	7	7	7
chr5	52991070	52991071	Aluexon:5163	chr20:57572207:57572208:-	-	31	3.06	18	18	6
chr5	52992832	52992833	Aluexon:5162	chr20:57573745:57573746:-	-	13	7.88	12	6	12
chr5	5527968	5527969	Aluexon:2544	chr20:30368740:30368741:+	-	18	6.10	12	12	7
chr5	5567727	5567728	Aluexon:2543	chr20:30332448:30332449:+	-	132	-13.30	24	24	5
chr5	57256426	57256427	Aluexon:2606	chr20:61910570:61910571:+	+	23	10.54	14	14	5
chr5	5830798	5830799	Aluexon:6597	chr20:30074833:30074834:+	-	170	9.18	10	10	6
chr5	59406002	59406003	Aluexon:1496	chr17:808404:808405:-	-	267	-17.52	6	6	4
chr5	603261	603262	Aluexon:4119	chr20:35218275:35218276:+	-	179	5.61	15	15	5
chr5	61078235	61078236	Aluexon:1508	chr17:2307436:2307437:-	+	217	2.70	7	6	7
chr5	61849373	61849374	Aluexon:1513	chr17:1580154:1580155:-	+	17	11.84	6	4	6
chr5	6363307	6363308	Aluexon:2526	chr20:421645:421646:-	-	99	-9.67	8	8	6
chr5	63698566	63698567	Aluexon:1572	chr17:21450062:21450063:-	+	178	8.15	7	5	7
chr5	64129844	64129845	Aluexon:1569	chr17:19183173:19183174:+	-	35	10.67	11	11	6
chr5	64136247	64136248	Aluexon:4997	chr17:19179708:19179709:+	-	195	8.23	9	5	9
chr5	65000374	65000375	Aluexon:1556	chr17:17876977:17876978:+	-	8	-10.25	5	5	4
chr5	65300688	65300689	Aluexon:1559	chr17:17587377:17587378:+	-	188	8.24	6	5	6
chr5	66080122	66080123	Aluexon:5834	chr17:15406546:15406547:-	+	181	6.95	8	8	5
chr5	67664623	67664624	Aluexon:1542	chr17:13802032:13802033:-	+	27	-20.22	6	5	6
chr5	72352741	72352742	Aluexon:1535	chr17:9370349:9370350:+	-	137	-5.34	15	15	6
chr5	72354999	72355000	Aluexon:1534	chr17:9368106:9368107:+	-	67	-18.41	17	17	5
chr5	7235935	7235936	Aluexon:5129	chr20:1312828:1312829:+	+	42	6.29	8	8	5
chr5	73571666	73571667	Aluexon:1531	chr17:8191750:8191751:-	+	0	-7.05	5	2	5
chr5	73907513	73907514	Aluexon:1524	chr17:7828819:7828820:-	+	52	-3.12	9	9	6
chr5	74887571	74887572	Aluexon:1519	chr17:6905939:6905940:-	+	17	5.30	9	9	6
chr5	74987549	74987550	Aluexon:1517	chr17:6829602:6829603:-	+	24	13.68	9	5	9
chr5	75000711	75000712	Aluexon:5383	chr17:40703982:40703983:+	+	83	-11.88	7	7	4
chr5	75030673	75030674	Aluexon:6422	chr17:40733056:40733057:-	-	28	-9.68	7	6	7
chr5	75031260	75031261	Aluexon:5015	chr17:40733358:40733359:-	-	33	3.58	11	11	9
chr5	75183136	75183137	Aluexon:1648	chr17:40881257:40881258:-	-	196	6.82	6	6	5
chr5	75190519	75190520	Aluexon:1649	chr17:40883911:40883912:-	-	32	2.75	16	4	16
chr5	75218044	75218045	Aluexon:1650	chr17:40911040:40911041:-	-	22	10.28	13	5	13
chr5	75284803	75284804	Aluexon:1659	chr17:40977773:40977774:+	+	41	6.15	7	5	7
chr5	75346522	75346523	Aluexon:5838	chr17:41036703:41036704:-	-	180	4.00	10	2	10
chr5	75362957	75362958	Aluexon:5839	chr17:41049935:41049936:-	-	41	2.93	6	3	6
chr5	75423991	75423992	Aluexon:1653	chr17:41114289:41114290:-	-	44	5.89	8	8	6
chr5	75517514	75517515	Aluexon:5013	chr17:41187665:41187666:-	-	195	-0.64	6	4	6
chr5	76397429	76397430	Aluexon:1660	chr17:42114303:42114304:-	-	180	-9.26	6	6	5
chr5	76399200	76399201	Aluexon:1661	chr17:42115552:42115553:-	-	192	6.24	9	9	6
chr5	76517572	76517573	Aluexon:5014	chr17:42224848:42224849:+	+	56	2.39	13	13	5
chr5	76557667	76557668	Aluexon:1664	chr17:42260437:42260438:-	-	56	2.93	9	7	9
chr5	76701925	76701926	Aluexon:5026	chr17:42409140:42409141:+	+	16	-9.24	6	3	6
chr5	77140082	77140083	Aluexon:4998	chr17:19636686:19636687:-	-	28	6.57	5	4	5
chr5	77348281	77348282	Aluexon:1563	chr17:19822988:19822989:-	-	32	4.01	7	7	5
chr5	77703237	77703238	Aluexon:2101	chr17:16381734:16381735:+	-	245	6.24	13	13	5
chr5	78721831	78721832	Aluexon:1672	chr17:42971669:42971670:-	-	81	-9.03	16	4	16
chr5	78901460	78901461	Aluexon:1671	chr17:43137852:43137853:-	-	54	-10.64	14	14	6
chr5	79417735	79417736	Aluexon:1675	chr17:45043898:45043899:+	-	238	-2.23	28	12	16
chr5	79495953	79495954	Aluexon:6246	chr17:44962398:44962399:+	-	55	-1.96	5	5	5
chr5	79809829	79809830	Aluexon:1669	chr17:43707849:43707850:+	+	32	0.02	6	6	5
chr5	79818619	79818620	Aluexon:1670	chr17:43716281:43716282:+	+	33	5.42	6	6	5
chr5	79818677	79818678	Aluexon:5849	chr17_ctg5_hap1:1150972:1150973:-	+	88	1.88	6	6	5
chr5	8308668	8308669	Aluexon:2579	chr20:2467409:2467410:-	-	17	3.97	21	21	5
chr5	83224496	83224497	Aluexon:6572	chr17:62464425:62464426:+	+	13	3.99	13	13	5
chr5	83280615	83280616	Aluexon:1735	chr17:62516602:62516603:+	+	26	-3.45	9	9	5
chr5	83427572	83427573	Aluexon:5032	chr17:66102561:66102562:+	-	18	3.64	14	12	14
chr5	83806941	83806942	Aluexon:4078	chr17:57167358:57167359:-	-	119	-11.87	8	8	6
chr5	83807036	83807037	Aluexon:1706	chr17:57167453:57167454:-	-	24	1.59	8	8	6
chr5	84005599	84005600	Aluexon:1702	chr17:57352479:57352480:+	+	275	2.55	11	11	5
chr5	84465558	84465559	Aluexon:5034	chr17:57832488:57832489:+	+	32	-24.86	5	3	5
chr5	84926909	84926910	Aluexon:1715	chr17:60109763:60109764:-	+	96	-17.83	20	20	5
chr5	85170024	85170025	Aluexon:1713	chr17:59861268:59861269:-	+	178	5.39	7	4	7
chr5	86537846	86537847	Aluexon:1712	chr17:58542178:58542179:-	+	235	-25.45	6	3	6
chr5	86946711	86946712	Aluexon:4075	chr17:34853448:34853449:+	+	15	3.41	7	7	5
chr5	87780810	87780811	Aluexon:1627	chr17:35726430:35726431:-	-	27	5.54	5	4	5
chr5	87862614	87862615	Aluexon:1628	chr17:35796481:35796482:+	+	24	-7.21	6	6	5
chr5	87900807	87900808	Aluexon:1630	chr17:35833089:35833090:+	+	29	3.32	17	7	17
chr5	88504106	88504107	Aluexon:1617	chr17:34306004:34306005:-	+	173	5.02	13	13	5
chr5	88542017	88542018	Aluexon:1720	chr17:62897186:62897187:+	-	201	4.09	9	9	8
chr5	88582048	88582049	Aluexon:1622	chr17:34211689:34211690:+	-	44	3.59	6	5	6
chr5	88950745	88950746	Aluexon:1616	chr17:34063793:34063794:+	-	35	5.21	6	6	5
chr5	88991102	88991103	Aluexon:1623	chr17:34021282:34021283:+	-	19	10.43	17	17	6
chr5	89169	89170	Aluexon:2573	chr20:35729821:35729822:-	+	14	10.02	6	6	5
chr5	89175439	89175440	Aluexon:1615	chr17:33694082:33694083:-	+	23	5.60	19	19	5
chr5	92054749	92054750	Aluexon:1604	chr17:30759379:30759380:+	-	279	3.81	9	9	5
chr5	92374938	92374939	Aluexon:1610	chr17:29278536:29278537:+	-	17	7.60	6	6	5
chr5	92505187	92505188	Aluexon:1609	chr17:29163603:29163604:+	-	3	2.41	5	5	5
chr5	92601411	92601412	Aluexon:1596	chr17:29101362:29101363:-	+	18	-6.67	23	23	5
chr5	92626719	92626720	Aluexon:1599	chr17:29077827:29077828:+	-	23	9.08	8	7	8
chr5	92721884	92721885	Aluexon:1606	chr17:30206358:30206359:-	+	54	-23.86	11	11	4
chr5	93110626	93110627	Aluexon:1593	chr17:29775433:29775434:+	-	183	11.44	12	5	12
chr5	934072	934073	Aluexon:2566	chr20:34858453:34858454:+	-	27	11.15	18	18	15
chr5	93482516	93482517	Aluexon:1592	chr17:29420509:29420510:-	+	13	9.76	20	5	20
chr5	93484350	93484351	Aluexon:1591	chr17:29418620:29418621:+	-	12	0.16	12	11	12
chr5	93943903	93943904	Aluexon:5003	chr17:28454873:28454874:+	-	20	-13.03	8	8	6
chr5	94007584	94007585	Aluexon:5381	chr17:28400099:28400100:+	-	24	3.88	7	7	7
chr5	94108790	94108791	Aluexon:1587	chr17:28277575:28277576:+	-	168	8.99	7	2	7
chr5	94532234	94532235	Aluexon:1582	chr17:27856006:27856007:+	-	29	-1.76	6	6	4
chr5	94617927	94617928	Aluexon:5002	chr17:27785736:27785737:+	-	33	-21.60	7	6	7
chr5	94676170	94676171	Aluexon:5001	chr17:27730753:27730754:+	-	40	-23.99	6	6	4
chr5	95042473	95042474	Aluexon:1580	chr17:27367699:27367700:+	-	35	10.26	17	17	6
chr5	95143136	95143137	Aluexon:1581	chr17:27271587:27271588:-	+	100	7.49	15	15	12
chr5	95293629	95293630	Aluexon:5007	chr17:27133574:27133575:-	+	52	-27.59	4	4	4
chr5	95781843	95781844	Aluexon:1579	chr17:26687190:26687191:+	-	208	-12.14	8	8	8
chr5	95791899	95791900	Aluexon:1589	chr17:26676626:26676627:-	+	36	4.99	6	5	6
chr5	95792014	95792015	Aluexon:1590	chr17:26676479:26676480:-	+	183	-4.21	6	5	6
chr5	95815379	95815380	Aluexon:1578	chr17:26657254:26657255:-	+	26	-0.36	7	5	7
chr5	961927	961928	Aluexon:2567	chr20:34830093:34830094:+	-	31	-7.45	8	8	4
chr5	96355030	96355031	Aluexon:1577	chr17:25955908:25955909:+	-	24	-4.47	5	4	5
chr5	96366485	96366486	Aluexon:1576	chr17:25944763:25944764:+	-	215	5.55	6	6	5
chr5	96532864	96532865	Aluexon:6821	chr7:65113894:65113895:-	+	147	6.12	5	4	5
chr5	96703537	96703538	Aluexon:4999	chr17:25624211:25624212:+	-	26	3.61	10	10	6
chr5	96847716	96847717	Aluexon:1509	chr17:4622252:4622253:+	+	175	-6.36	5	5	5
chr5	96867912	96867913	Aluexon:1507	chr17:4637774:4637775:-	-	17	10.75	6	5	6
chr5	97072816	97072817	Aluexon:4994	chr17:4832424:4832425:-	-	29	4.61	7	7	5
chr5	97131189	97131190	Aluexon:1511	chr17:4882737:4882738:-	-	94	-17.48	9	9	5
chr5	9717213	9717214	Aluexon:2568	chr20:3871889:3871890:+	+	205	6.56	27	27	9
chr5	97681997	97681998	Aluexon:4991	chr17:5436704:5436705:-	-	169	9.03	6	4	6
chr5_ACFV01194060_random	1404	1405	Aluexon:1571	chr17:25682165:25682166:+	+	194	6.11	6	6	6
chr6	1024490	1024491	Aluexon:5340	chr15:25203883:25203884:+	+	14	7.97	6	6	5
chr6	1035513	1035514	Aluexon:5341	chr15:25219787:25219788:+	+	22	10.91	8	8	5
chr6	104929153	104929154	Aluexon:2456	chr2:190671147:190671148:+	+	35	2.19	8	8	5
chr6	105513156	105513157	Aluexon:2444	chr2:191211475:191211476:+	+	151	-20.69	7	7	6
chr6	105593269	105593270	Aluexon:6591	chr2:191280016:191280017:+	+	23	9.06	5	5	3
chr6	106356372	106356373	Aluexon:5904	chr2:192032451:192032452:-	-	22	-4.40	21	21	5
chr6	110985960	110985961	Aluexon:4111	chr2:196594712:196594713:+	+	178	3.00	8	6	8
chr6	111441390	111441391	Aluexon:2448	chr2:197017785:197017786:+	+	116	-1.72	6	6	5
chr6	112713717	112713718	Aluexon:2451	chr2:198267237:198267238:-	-	24	3.33	8	8	4
chr6	116458152	116458153	Aluexon:4402	chr2:201806718:201806719:-	-	27	-4.46	15	15	5
chr6	116650431	116650432	Aluexon:2462	chr2:202007366:202007367:+	+	40	7.18	12	12	8
chr6	116839978	116839979	Aluexon:2464	chr2:202216655:202216656:-	-	37	-21.97	7	7	5
chr6	117254496	117254497	Aluexon:5905	chr2:202531444:202531445:-	-	32	4.74	18	18	5
chr6	117306384	117306385	Aluexon:2467	chr2:202581434:202581435:-	-	36	0.52	15	15	9
chr6	117390630	117390631	Aluexon:5460	chr2:202665505:202665506:+	+	35	-4.19	14	14	6
chr6	118458898	118458899	Aluexon:2472	chr2:203754782:203754783:-	-	170	9.25	6	6	6
chr6	118506686	118506687	Aluexon:2473	chr2:203799271:203799272:+	+	103	-14.79	29	7	29
chr6	119002404	119002405	Aluexon:6592	chr2:204103162:204103163:+	+	198	-7.68	18	9	18
chr6	119116843	119116844	Aluexon:4112	chr2:204216372:204216373:+	+	117	-30.04	13	13	3
chr6	123719760	123719761	Aluexon:2476	chr2:208620094:208620095:-	-	28	4.24	9	9	5
chr6	123719764	123719765	Aluexon:2011	chr19:21936379:21936380:-	-	21	2.51	9	9	5
chr6	124235171	124235172	Aluexon:2474	chr2:209120625:209120626:+	+	207	6.23	8	6	8
chr6	124270519	124270520	Aluexon:2475	chr2:209149005:209149006:+	+	20	0.94	13	13	4
chr6	126154610	126154611	Aluexon:2486	chr2:210880926:210880927:+	+	20	-17.32	6	6	4
chr6	126156108	126156109	Aluexon:2482	chr2:210882494:210882495:+	+	36	2.47	10	10	6
chr6	126156128	126156129	Aluexon:2484	chr2:210882512:210882513:+	+	54	4.55	10	10	6
chr6	126294376	126294377	Aluexon:5906	chr2:211020026:211020027:-	-	122	-6.36	7	7	6
chr6	126795426	126795427	Aluexon:4408	chr2:211543341:211543342:+	+	32	4.57	10	10	5
chr6	129514337	129514338	Aluexon:2481	chr2:214206274:214206275:+	+	28	10.63	15	15	7
chr6	132837268	132837269	Aluexon:4113	chr2:217344148:217344149:-	-	32	-5.26	10	10	3
chr6	134596641	134596642	Aluexon:5462	chr2:219100062:219100063:+	+	153	-17.56	7	5	7
chr6	134758573	134758574	Aluexon:5463	chr2:219250133:219250134:+	+	31	8.16	11	11	6
chr6	134944660	134944661	Aluexon:2489	chr2:219438716:219438717:+	+	35	2.92	7	7	5
chr6	135187360	135187361	Aluexon:6271	chr2:219684882:219684883:+	+	267	-9.86	6	6	6
chr6	135296504	135296505	Aluexon:2490	chr2:219784943:219784944:+	+	20	7.31	6	6	4
chr6	135646226	135646227	Aluexon:2491	chr2:220108661:220108662:-	-	62	3.21	5	4	5
chr6	137884945	137884946	Aluexon:2493	chr2:222286790:222286791:-	-	54	-4.59	6	6	4
chr6	140407864	140407865	Aluexon:2494	chr2:224720633:224720634:-	-	29	5.06	6	6	6
chr6	140949046	140949047	Aluexon:5908	chr2:225265222:225265223:-	-	31	5.71	6	6	5
chr6	143358571	143358572	Aluexon:2496	chr2:227702474:227702475:+	+	210	-14.57	5	4	5
chr6	143832222	143832223	Aluexon:6762	chr2:228170371:228170372:-	-	22	-8.32	16	16	5
chr6	144213764	144213765	Aluexon:2495	chr2:228550885:228550886:-	-	45	5.09	10	10	5
chr6	144435031	144435032	Aluexon:5467	chr2:228776968:228776969:+	+	28	4.38	5	5	3
chr6	146537947	146537948	Aluexon:6273	chr2:230931374:230931375:+	+	20	11.81	26	26	5
chr6	147463416	147463417	Aluexon:6274	chr2:231878587:231878588:+	+	22	2.15	5	5	3
chr6	147906792	147906793	Aluexon:4403	chr2:232325984:232325985:-	-	26	3.37	23	23	5
chr6	148568755	148568756	Aluexon:2500	chr2:232992684:232992685:+	+	20	4.32	7	5	7
chr6	148568830	148568831	Aluexon:4114	chr2:232992759:232992760:+	+	95	-13.70	7	5	7
chr6	148712354	148712355	Aluexon:2502	chr2:233124429:233124430:+	+	109	-6.70	6	4	6
chr6	148712463	148712464	Aluexon:2501	chr2:233124549:233124550:+	+	229	1.20	6	4	6
chr6	149136393	149136394	Aluexon:4115	chr2:233566190:233566191:+	+	32	-13.84	6	6	3
chr6	149158432	149158433	Aluexon:2503	chr2:233589282:233589283:+	+	17	10.82	16	4	16
chr6	149168891	149168892	Aluexon:2504	chr2:233599125:233599126:+	+	196	-9.60	5	5	5
chr6	149756175	149756176	Aluexon:5468	chr2:234226835:234226836:+	+	37	-4.79	7	5	7
chr6	154383975	154383976	Aluexon:2514	chr2:238808820:238808821:+	+	53	4.09	8	8	4
chr6	154499499	154499500	Aluexon:2516	chr2:238894802:238894803:+	+	28	3.20	7	7	6
chr6	157131410	157131411	Aluexon:2517	chr2:241546622:241546623:+	+	41	1.74	NA	3	NA
chr6	157158575	157158576	Aluexon:2518	chr2:241567075:241567076:+	+	192	7.29	6	6	5
chr6	157859215	157859216	Aluexon:2520	chr2:242263822:242263823:+	+	19	3.87	16	16	6
chr6	158179374	158179375	Aluexon:2525	chr2:242568337:242568338:-	-	25	-0.90	13	13	7
chr6	158289842	158289843	Aluexon:4407	chr2:242673233:242673234:-	-	191	7.36	NA	NA	6
chr6	16452268	16452269	Aluexon:6413	chr15:90619769:90619770:-	-	220	-19.94	8	8	5
chr6	16559328	16559329	Aluexon:4926	chr15:90765190:90765191:+	+	32	2.89	6	6	6
chr6	16634614	16634615	Aluexon:1264	chr15:91566541:91566542:+	-	29	1.00	6	5	6
chr6	16925961	16925962	Aluexon:1262	chr15:91303209:91303210:+	-	23	2.89	NA	NA	10
chr6	16942094	16942095	Aluexon:4925	chr15:91286255:91286256:+	-	26	7.99	12	12	4
chr6	16966089	16966090	Aluexon:1263	chr15:91258273:91258274:-	+	20	-1.79	12	12	3
chr6	17636338	17636339	Aluexon:6234	chr15:90308029:90308030:+	-	181	4.95	4	3	4
chr6	20897	20898	Aluexon:5770	chr14:106647446:106647447:-	-	175	-13.62	4	4	4
chr6	20920	20921	Aluexon:5771	chr14:106647469:106647470:-	-	152	-5.02	4	4	4
chr6	217266	217267	Aluexon:4896	chr15:23032962:23032963:-	-	166	7.43	7	7	7
chr6	22422960	22422961	Aluexon:1251	chr15:83418046:83418047:+	+	205	1.20	7	7	5
chr6	22427387	22427388	Aluexon:4924	chr15:83421208:83421209:+	+	51	-5.88	7	7	4
chr6	22492926	22492927	Aluexon:6730	chr15:32825942:32825943:-	+	191	-33.42	9	9	5
chr6	22505147	22505148	Aluexon:6729	chr15:32814768:32814769:-	+	184	6.82	5	5	4
chr6	22677162	22677163	Aluexon:1256	chr15:83657580:83657581:-	-	22	-4.67	10	10	7
chr6	22680953	22680954	Aluexon:1257	chr15:83660798:83660799:-	-	150	-3.09	5	4	5
chr6	22704293	22704294	Aluexon:1259	chr15:83684335:83684336:+	+	200	1.99	8	8	5
chr6	22881063	22881064	Aluexon:1252	chr15:83853809:83853810:+	+	38	-19.09	9	9	5
chr6	23165482	23165483	Aluexon:5352	chr15:84156811:84156812:+	+	195	3.31	11	11	5
chr6	23968797	23968798	Aluexon:6559	chr15:82389787:82389788:+	-	23	3.31	7	7	6
chr6	24895182	24895183	Aluexon:5351	chr15:81492734:81492735:+	-	32	8.43	7	7	5
chr6	28702974	28702975	Aluexon:6439	chr2:131590689:131590690:-	-	195	6.00	12	3	12
chr6	28934127	28934128	Aluexon:2402	chr2:131815310:131815311:-	-	13	0.84	16	6	16
chr6	29007932	29007933	Aluexon:5454	chr2:131881141:131881142:+	+	39	3.84	14	14	6
chr6	30921987	30921988	Aluexon:2400	chr2:129048469:129048470:-	+	98	-21.53	11	11	6
chr6	31019702	31019703	Aluexon:4104	chr2:128951109:128951110:+	-	273	-8.70	8	8	5
chr6	31135991	31135992	Aluexon:4389	chr2:128849925:128849926:+	-	30	6.95	5	5	5
chr6	31245260	31245261	Aluexon:2399	chr2:128745997:128745998:-	+	27	6.28	7	7	6
chr6	31512626	31512627	Aluexon:2398	chr2:128500005:128500006:-	+	120	-21.20	6	4	6
chr6	35384461	35384462	Aluexon:2439	chr2:183995721:183995722:+	-	20	12.41	6	4	6
chr6	35761530	35761531	Aluexon:4110	chr2:183607100:183607101:+	-	188	2.95	9	9	5
chr6	36514129	36514130	Aluexon:2438	chr2:182888547:182888548:+	-	192	7.04	7	7	7
chr6	39936471	39936472	Aluexon:4109	chr2:179202688:179202689:+	-	17	2.30	5	5	5
chr6	40278978	40278979	Aluexon:4400	chr2:178425687:178425688:+	-	22	-3.21	19	19	5
chr6	41082571	41082572	Aluexon:2433	chr2:178092681:178092682:-	+	199	7.31	5	5	5
chr6	41697045	41697046	Aluexon:4108	chr2:177495160:177495161:-	+	24	2.88	14	14	8
chr6	42069455	42069456	Aluexon:5458	chr2:177134942:177134943:+	-	45	-3.94	22	22	5
chr6	42402962	42402963	Aluexon:2432	chr2:176805808:176805809:-	+	162	5.80	9	2	9
chr6	43287485	43287486	Aluexon:2461	chr2:175991959:175991960:-	+	25	3.96	6	6	6
chr6	43287669	43287670	Aluexon:2460	chr2:175991786:175991787:-	+	198	-9.49	6	5	6
chr6	43767181	43767182	Aluexon:2431	chr2:175541852:175541853:-	+	38	-1.59	7	7	4
chr6	45276075	45276076	Aluexon:6761	chr2:174077519:174077520:-	+	33	10.48	13	13	4
chr6	45423887	45423888	Aluexon:2428	chr2:173946006:173946007:+	-	85	-12.06	6	6	3
chr6	45918616	45918617	Aluexon:4399	chr2:173461858:173461859:+	-	34	9.91	13	13	5
chr6	45930392	45930393	Aluexon:2429	chr2:173446660:173446661:+	-	29	8.36	6	6	5
chr6	47024505	47024506	Aluexon:2426	chr2:172396332:172396333:+	-	103	-1.81	16	16	8
chr6	48029331	48029332	Aluexon:2420	chr2:171381058:171381059:+	-	64	-13.37	9	9	5
chr6	48776747	48776748	Aluexon:2422	chr2:170662506:170662507:+	-	29	-18.80	7	7	7
chr6	49846997	49846998	Aluexon:2419	chr2:169640467:169640468:-	+	270	-20.76	10	10	3
chr6	52638550	52638551	Aluexon:6589	chr2:166949061:166949062:+	-	19	5.60	5	4	5
chr6	57668084	57668085	Aluexon:4398	chr2:162110149:162110150:+	-	19	8.54	9	6	9
chr6	5873994	5873995	Aluexon:4898	chr15:29995556:29995557:-	-	116	-13.54	7	7	5
chr6	59232384	59232385	Aluexon:2417	chr2:160638043:160638044:-	+	53	-0.11	6	5	6
chr6	59301745	59301746	Aluexon:4397	chr2:160572042:160572043:+	-	139	5.75	13	13	6
chr6	59823977	59823978	Aluexon:2416	chr2:160111044:160111045:-	+	36	1.71	6	6	6
chr6	60236661	60236662	Aluexon:5457	chr2:159664182:159664183:+	-	25	-8.87	10	10	5
chr6	61280092	61280093	Aluexon:5903	chr2:158683158:158683159:-	+	52	13.00	5	4	5
chr6	64791036	64791037	Aluexon:6760	chr2:155311154:155311155:-	+	17	7.20	12	12	5
chr6	66698387	66698388	Aluexon:2412	chr2:153502667:153502668:-	+	161	7.77	10	5	10
chr6	69870986	69870987	Aluexon:4395	chr2:150441385:150441386:-	+	200	5.71	7	6	7
chr6	69884503	69884504	Aluexon:2413	chr2:150428845:150428846:-	+	15	2.30	32	32	5
chr6	7093272	7093273	Aluexon:6236	chr15:101395434:101395435:+	-	29	8.59	18	18	5
chr6	71460864	71460865	Aluexon:4393	chr2:148811500:148811501:+	-	36	7.17	17	17	5
chr6	71545206	71545207	Aluexon:4394	chr2:148718977:148718978:-	+	57	-1.67	8	8	5
chr6	7336964	7336965	Aluexon:1271	chr15:101151353:101151354:+	-	110	-16.27	7	6	7
chr6	76720976	76720977	Aluexon:4392	chr2:143639507:143639508:+	-	184	7.90	4	4	3
chr6	7960598	7960599	Aluexon:1266	chr15:100260657:100260658:-	+	14	8.67	5	5	4
chr6	8058324	8058325	Aluexon:5355	chr15:100161067:100161068:+	-	19	-4.29	9	9	5
chr6	81115657	81115658	Aluexon:2414	chr2:139258450:139258451:-	+	25	3.28	11	11	4
chr6	8366825	8366826	Aluexon:1269	chr15:99837475:99837476:+	-	15	10.76	12	8	12
chr6	84014924	84014925	Aluexon:6588	chr2:136579243:136579244:+	-	142	6.32	6	3	6
chr6	84097787	84097788	Aluexon:5455	chr2:136533620:136533621:+	-	279	-23.35	6	6	5
chr6	85231045	85231046	Aluexon:5902	chr2:135525334:135525335:-	+	78	-2.64	7	6	7
chr6	87991268	87991269	Aluexon:2392	chr2:114698415:114698416:+	+	18	7.19	6	6	6
chr6	93295166	93295167	Aluexon:5452	chr2:119996937:119996938:+	+	101	-1.99	6	6	5
chr6	93298073	93298074	Aluexon:4384	chr2:120001998:120001999:+	+	161	7.41	6	5	6
chr6	93388753	93388754	Aluexon:5901	chr2:120093958:120093959:-	-	22	3.01	16	16	5
chr6	95751047	95751048	Aluexon:2393	chr2:122407875:122407876:+	+	18	7.98	8	8	8
chr6	95751228	95751229	Aluexon:2394	chr2:122408042:122408043:+	+	185	9.73	8	8	8
chr7	100284143	100284144	Aluexon:4290	chr1:65214706:65214707:+	+	192	5.72	7	7	7
chr7	10134293	10134294	Aluexon:5263	chr10:11794134:11794135:+	+	20	2.84	9	9	5
chr7	10210966	10210967	Aluexon:368	chr10:11893755:11893756:-	-	17	-2.45	6	6	4
chr7	10246332	10246333	Aluexon:6691	chr10:11929952:11929953:-	-	83	-0.27	15	5	15
chr7	102524531	102524532	Aluexon:4279	chr1:67402204:67402205:+	+	301	-31.62	9	9	5
chr7	103001384	103001385	Aluexon:5244	chr1:67852796:67852797:+	+	175	7.08	9	9	7
chr7	10328193	10328194	Aluexon:366	chr10:12002644:12002645:-	-	141	0.99	7	7	6
chr7	103728212	103728213	Aluexon:4285	chr1:68592849:68592850:-	-	46	3.45	7	7	6
chr7	103728236	103728237	Aluexon:4286	chr1:68592875:68592876:-	-	20	6.18	7	7	6
chr7	105917343	105917344	Aluexon:4281	chr1:70673582:70673583:+	+	186	-1.89	10	10	5
chr7	106118731	106118732	Aluexon:154	chr1:70850939:70850940:+	+	13	4.64	16	16	5
chr7	106620320	106620321	Aluexon:6363	chr1:71349742:71349743:-	-	49	4.71	5	2	5
chr7	106839159	106839160	Aluexon:155	chr1:71558811:71558812:+	+	15	-10.13	16	16	4
chr7	10944720	10944721	Aluexon:369	chr10:13037078:13037079:-	-	24	4.25	5	5	5
chr7	11152569	11152570	Aluexon:370	chr10:13317624:13317625:-	-	20	-2.52	13	13	6
chr7	113486864	113486865	Aluexon:157	chr1:78167328:78167329:-	-	16	7.25	12	12	8
chr7	113514640	113514641	Aluexon:4284	chr1:78195199:78195200:-	-	180	-14.88	9	9	5
chr7	113630770	113630771	Aluexon:4283	chr1:78305146:78305147:+	+	89	-16.38	9	9	6
chr7	113696662	113696663	Aluexon:4287	chr1:78384182:78384183:-	-	188	-0.55	12	12	5
chr7	113765468	113765469	Aluexon:159	chr1:78446910:78446911:+	+	64	-22.94	13	13	5
chr7	113781306	113781307	Aluexon:160	chr1:78458436:78458437:+	+	22	1.57	7	5	7
chr7	11947880	11947881	Aluexon:5682	chr10:14139137:14139138:-	-	32	0.45	8	8	5
chr7	120531482	120531483	Aluexon:161	chr1:85061991:85061992:-	-	32	5.10	8	8	5
chr7	120863983	120863984	Aluexon:162	chr1:85437717:85437718:-	-	45	6.35	5	5	5
chr7	121556670	121556671	Aluexon:165	chr1:86119419:86119420:-	-	20	11.52	12	12	6
chr7	121826247	121826248	Aluexon:5664	chr1:86426563:86426564:-	-	48	2.69	5	5	5
chr7	123323147	123323148	Aluexon:6375	chr1_gl000192_random:430271:430272:-	+	24	12.50	6	5	6
chr7	12694307	12694308	Aluexon:383	chr10:14876332:14876333:-	-	34	3.06	15	15	6
chr7	128316746	128316747	Aluexon:168	chr1:92492761:92492762:-	-	22	5.91	8	8	4
chr7	12894918	12894919	Aluexon:5265	chr10:15144215:15144216:+	+	22	5.47	12	12	7
chr7	129074696	129074697	Aluexon:169	chr1:93239584:93239585:-	-	26	2.30	23	23	9
