chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr6	44896627	44896628	AluID:109647	chr6:44896628:44896629	-	21	-5.43	22	22	6
chr6	45186457	45186458	AluID:109705	-1	-	20	-14.93	7	7	7
chr6	45271706	45271707	AluID:109725	-1	-	20	3.01	14	14	7
chr6	46251152	46251153	AluID:109817	chr6:46251154:46251155	-	22	3.48	7	7	4
chr6	46986463	46986464	AluID:109882	-1	-	20	-12.12	4	4	3
chr6	4713839	4713840	AluID:104313	chr6:4713840:4713841	+	19	2.76	15	15	5
chr6	4719165	4719166	AluID:104315	chr6:4719166:4719167	+	19	-3.95	11	11	6
chr6	47450123	47450124	AluID:109902	chr6:47450125:47450126	+	18	-4.98	16	16	6
chr6	4755304	4755305	AluID:104326	chr6:4755303:4755304	+	21	0.59	15	6	15
chr6	47752058	47752059	AluID:109946	chr6:47752059:47752060	+	19	-12.02	10	10	6
chr6	4811861	4811862	AluID:104345	chr6:4811859:4811860	+	22	2.79	19	19	3
chr6	5140454	5140455	AluID:104382	-1	-	20	4.24	9	9	5
chr6	51672234	51672235	AluID:110017	chr6:51672236:51672237	-	22	2.79	22	22	7
chr6	52847143	52847144	AluID:110084	chr6:52847141:52847142	-	18	-5.09	12	12	4
chr6	5286519	5286520	AluID:104407	chr6:5286517:5286518	+	22	0.72	8	8	5
chr6	5354766	5354767	AluID:104417	chr6:5354764:5354765	+	22	4.62	15	15	5
chr6	53817235	53817236	AluID:110178	chr6:53817237:53817238	+	18	-0.43	17	7	17
chr6	53843324	53843325	AluID:110183	chr6:53843325:53843326	+	19	2.36	9	9	6
chr6	53888835	53888836	AluID:110189	1	+	20	-0.16	5	4	5
chr6	5461824	5461825	AluID:104440	chr6:5461822:5461823	+	22	-14.78	7	7	6
chr6	5529565	5529566	AluID:104450	chr6:5529564:5529565	+	21	2.75	8	8	5
chr6	56458311	56458312	AluID:110316	chr6:56458310:56458311	-	19	4.21	17	17	8
chr6	56593459	56593460	AluID:110342	chr6:56593460:56593461	-	21	-20.27	8	8	6
chr6	56634624	56634625	AluID:110352	chr6:56634622:56634623	-	18	1.33	7	6	7
chr6	56851784	56851785	AluID:110409	chr6:56851782:56851783	+	22	-5.43	20	20	7
chr6	593041	593042	AluID:103991	chr6:593043:593044	-	22	-0.12	9	7	9
chr6	62991523	62991524	AluID:110492	chr6:62991522:62991523	-	19	0.48	5	5	5
chr6	64011202	64011203	AluID:110499	chr6:64011200:64011201	-	18	-2.90	8	8	5
chr6	64261006	64261007	AluID:110514	chr6:64261004:64261005	+	22	-9.10	5	4	5
chr6	64376675	64376676	AluID:110533	chr6:64376676:64376677	+	19	-4.79	14	14	5
chr6	65185452	65185453	AluID:110599	chr6:65185450:65185451	-	18	-5.43	23	23	6
chr6	65319757	65319758	AluID:110608	-1	-	20	-0.92	6	3	6
chr6	65396612	65396613	AluID:110617	-1	-	20	-3.62	5	3	5
chr6	66064723	66064724	AluID:110669	chr6:66064725:66064726	-	22	-3.18	8	8	6
chr6	66175384	66175385	AluID:110675	chr6:66175386:66175387	-	22	-3.42	6	6	4
chr6	69451275	69451276	AluID:110707	1	+	20	-0.20	8	8	5
chr6	69589127	69589128	AluID:110718	chr6:69589125:69589126	+	22	-3.59	23	23	7
chr6	70692095	70692096	AluID:110779	chr6:70692096:70692097	+	19	1.73	6	6	5
chr6	7119058	7119059	AluID:104506	1	+	20	-5.74	30	30	7
chr6	71432856	71432857	AluID:110879	chr6:71432857:71432858	+	19	1.44	6	6	3
chr6	7209818	7209819	AluID:104547	chr6:7209816:7209817	+	22	-5.32	19	19	4
chr6	72799164	72799165	AluID:110934	chr6:72799162:72799163	+	22	0.56	6	6	5
chr6	73896802	73896803	AluID:111029	chr6:73896801:73896802	+	21	3.87	16	16	6
chr6	74113408	74113409	AluID:111139	chr6:74113406:74113407	+	22	-7.51	19	8	19
chr6	74327929	74327930	AluID:111252	-1	-	20	-3.80	6	4	6
chr6	74450332	74450333	AluID:111286	chr6:74450333:74450334	+	19	-4.44	14	14	5
chr6	74526208	74526209	AluID:111309	1	+	20	-0.24	4	4	4
chr6	75949810	75949811	AluID:111323	chr6:75949809:75949810	-	19	-0.29	10	10	4
chr6	75984723	75984724	AluID:111335	chr6:75984722:75984723	-	19	2.30	17	17	6
chr6	76008621	76008622	AluID:111338	-1	-	20	-20.89	9	9	5
chr6	76339804	76339805	AluID:111376	1	+	20	4.74	18	18	5
chr6	76406213	76406214	AluID:111401	chr6:76406214:76406215	+	19	6.72	7	7	6
chr6	76672756	76672757	AluID:111488	chr6:76672754:76672755	-	18	1.18	14	14	5
chr6	76679459	76679460	AluID:111491	chr6:76679460:76679461	-	21	-1.38	6	6	5
chr6	76700282	76700283	AluID:111497	chr6:76700284:76700285	-	22	-4.83	5	2	5
chr6	78532360	78532361	AluID:111512	1	+	20	2.44	11	11	10
chr6	7986299	7986300	AluID:104678	chr6:7986300:7986301	-	21	-5.06	13	13	5
chr6	8008861	8008862	AluID:104682	chr6:8008859:8008860	-	18	-4.26	13	13	5
chr6	80379188	80379189	AluID:111553	chr6:80379186:80379187	+	22	2.79	19	19	5
chr6	80634532	80634533	AluID:111560	chr6:80634534:80634535	-	22	-8.11	7	3	7
chr6	82890922	82890923	AluID:111627	-1	-	20	-7.36	5	4	5
chr6	83715949	83715950	AluID:111676	-1	-	20	0.21	12	12	5
chr6	83805891	83805892	AluID:111696	1	+	20	-9.10	8	3	8
chr6	84054611	84054612	AluID:111738	-1	-	20	0.26	9	9	6
chr6	84111038	84111039	AluID:111749	chr6:84111036:84111037	-	18	-17.16	5	4	5
chr6	84590903	84590904	AluID:111779	chr6:84590901:84590902	+	22	-4.65	10	10	6
chr6	84845579	84845580	AluID:111802	chr6:84845577:84845578	-	18	1.94	7	7	5
chr6	86309517	86309518	AluID:111865	chr6:86309519:86309520	-	22	4.65	10	8	10
chr6	87708683	87708684	AluID:111898	chr6:87708682:87708683	+	21	-1.56	8	7	8
chr6	88202282	88202283	AluID:111972	chr6:88202283:88202284	+	19	3.44	19	19	5
chr6	88205391	88205392	AluID:111975	1	+	20	3.17	13	13	6
chr6	89428112	89428113	AluID:112099	chr6:89428113:89428114	-	21	-4.63	15	15	5
chr6	89519763	89519764	AluID:112120	chr6:89519762:89519763	-	19	7.20	9	9	6
chr6	89563220	89563221	AluID:112133	-1	-	20	3.97	18	18	5
chr6	89664775	89664776	AluID:112169	chr6:89664777:89664778	-	22	1.04	6	6	5
chr6	89819802	89819803	AluID:112183	chr6:89819800:89819801	-	18	2.23	12	12	6
chr6	90055325	90055326	AluID:112224	chr6:90055324:90055325	-	19	-1.38	5	4	5
chr6	90147527	90147528	AluID:112256	1	+	20	0.08	5	5	5
chr6	90203146	90203147	AluID:112286	chr6:90203144:90203145	+	22	-0.77	9	7	9
chr6	90388065	90388066	AluID:112362	chr6:90388063:90388064	-	18	-2.51	7	7	5
chr6	97424481	97424482	AluID:112578	chr6:97424482:97424483	+	19	0.59	5	5	5
chr6	9925469	9925470	AluID:104739	chr6:9925468:9925469	-	19	2.30	17	17	5
chr6	99772887	99772888	AluID:112647	chr6:99772889:99772890	-	22	4.06	6	5	6
chr6	99955075	99955076	AluID:112697	-1	-	20	0.29	5	5	4
chr7	100454153	100454154	AluID:130818	chr7:100454151:100454152	+	22	-5.15	14	14	5
chr7	100668041	100668042	AluID:130873	chr7:100668039:100668040	+	22	3.41	20	20	4
chr7	100840439	100840440	AluID:130888	chr7:100840440:100840441	-	21	-1.89	6	6	5
chr7	1014058	1014059	AluID:119405	chr7:1014057:1014058	-	19	-4.37	22	5	22
chr7	101506642	101506643	AluID:130955	chr7:101506640:101506641	+	22	-5.88	14	14	5
chr7	101515426	101515427	AluID:130960	1	+	20	-0.89	5	5	5
chr7	101563238	101563239	AluID:130988	chr7:101563237:101563238	+	21	-16.41	13	5	13
chr7	101585766	101585767	AluID:131000	chr7:101585767:101585768	+	19	0.95	4	4	3
chr7	101710531	101710532	AluID:131077	chr7:101710529:101710530	+	22	2.79	22	22	5
chr7	101736455	101736456	AluID:131092	chr7:101736457:101736458	+	18	3.31	16	16	6
chr7	101738303	101738304	AluID:131093	chr7:101738302:101738303	+	21	4.85	13	13	6
chr7	101756527	101756528	AluID:131103	chr7:101756528:101756529	+	19	-3.04	6	6	5
chr7	101793444	101793445	AluID:131128	chr7:101793443:101793444	+	21	0.53	8	8	5
chr7	101824260	101824261	AluID:131151	chr7:101824259:101824260	+	21	-3.63	5	4	5
chr7	101880528	101880529	AluID:131180	chr7:101880529:101880530	+	19	-1.37	8	7	8
chr7	101919590	101919591	AluID:131199	chr7:101919589:101919590	+	21	0.19	6	6	5
chr7	102076105	102076106	AluID:131271	chr7:102076106:102076107	+	19	1.94	13	13	5
chr7	102083733	102083734	AluID:131276	1	+	20	-5.47	18	18	5
chr7	102085126	102085127	AluID:131280	1	+	20	-5.93	18	18	6
chr7	102192112	102192113	AluID:131352	1	+	20	-5.64	8	8	6
chr7	102192478	102192479	AluID:131353	1	+	20	-10.48	7	7	7
chr7	102258972	102258973	AluID:131400	chr7:102258970:102258971	-	18	1.78	6	5	6
chr7	102299802	102299803	AluID:131441	chr7:102299801:102299802	+	21	6.55	5	5	5
chr7	102392739	102392740	AluID:131454	chr7:102392740:102392741	+	19	4.74	17	17	5
chr7	102667749	102667750	AluID:131533	chr7:102667751:102667752	-	22	1.31	9	9	7
chr7	102986591	102986592	AluID:131600	chr7:102986589:102986590	+	22	-6.72	7	7	3
chr7	103463371	103463372	AluID:131663	chr7:103463373:103463374	-	22	-5.74	24	24	6
chr7	103846454	103846455	AluID:131701	chr7:103846453:103846454	-	19	2.14	6	6	6
chr7	104035172	104035173	AluID:131706	chr7:104035170:104035171	+	22	-0.94	11	11	5
chr7	104255206	104255207	AluID:131739	chr7:104255208:104255209	+	18	-4.73	6	5	6
chr7	104433365	104433366	AluID:131760	chr7:104433364:104433365	+	21	-5.34	8	8	5
chr7	104542023	104542024	AluID:131779	chr7:104542024:104542025	+	19	-1.35	9	7	9
chr7	104663911	104663912	AluID:131782	chr7:104663913:104663914	+	18	3.97	16	16	7
chr7	104674700	104674701	AluID:131788	chr7:104674702:104674703	+	18	6.52	7	4	7
chr7	104837494	104837495	AluID:131853	chr7:104837495:104837496	-	21	1.79	6	6	5
chr7	104874307	104874308	AluID:131867	chr7:104874309:104874310	-	22	-6.68	8	8	8
chr7	104919138	104919139	AluID:131883	chr7:104919137:104919138	-	19	-4.32	19	5	19
chr7	104976396	104976397	AluID:131935	chr7:104976394:104976395	-	18	-6.04	13	13	8
chr7	105149324	105149325	AluID:132022	-1	-	20	-5.74	27	27	3
chr7	105181025	105181026	AluID:132048	chr7:105181027:105181028	+	18	4.69	17	5	17
chr7	105194895	105194896	AluID:132067	chr7:105194894:105194895	+	21	-4.36	13	13	5
chr7	105298157	105298158	AluID:132103	-1	-	20	-5.74	29	29	5
chr7	105431029	105431030	AluID:132149	chr7:105431030:105431031	-	21	-4.49	7	7	5
chr7	105436803	105436804	AluID:132150	chr7:105436802:105436803	-	19	-0.14	5	5	5
chr7	105553538	105553539	AluID:132180	chr7:105553537:105553538	+	21	-5.91	16	16	5
chr7	106715864	106715865	AluID:132219	chr7:106715866:106715867	+	18	7.59	16	16	5
chr7	106740103	106740104	AluID:132225	chr7:106740104:106740105	+	19	3.97	17	17	6
chr7	106928793	106928794	AluID:132272	chr7:106928795:106928796	-	22	-12.74	7	7	6
chr7	106960422	106960423	AluID:132277	chr7:106960421:106960422	-	19	-0.91	8	8	6
chr7	107124143	107124144	AluID:132307	chr7:107124145:107124146	-	22	1.88	15	15	5
chr7	107186235	107186236	AluID:132320	chr7:107186233:107186234	-	18	-5.38	20	20	5
chr7	1073189	1073190	AluID:119410	chr7:1073188:1073189	-	19	-4.46	14	14	5
chr7	1080136	1080137	AluID:119412	chr7:1080138:1080139	-	22	-5.20	7	6	7
chr7	108076583	108076584	AluID:132453	chr7:108076585:108076586	-	22	-1.58	8	6	8
chr7	111947484	111947485	AluID:132670	1	+	20	-1.16	8	8	7
chr7	112100318	112100319	AluID:132685	chr7:112100316:112100317	+	22	-3.59	23	23	4
chr7	112533965	112533966	AluID:132710	chr7:112533964:112533965	-	19	0.59	5	5	5
chr7	112542482	112542483	AluID:132711	chr7:112542480:112542481	-	18	-5.29	12	12	4
chr7	114102440	114102441	AluID:132791	chr7:114102441:114102442	+	19	-5.74	23	23	5
chr7	114197903	114197904	AluID:132803	chr7:114197902:114197903	+	21	-6.19	5	3	5
chr7	114573327	114573328	AluID:132818	chr7:114573325:114573326	+	22	-4.94	17	17	5
chr7	11540571	11540572	AluID:121397	chr7:11540569:11540570	-	18	-5.32	11	11	5
chr7	115993075	115993076	AluID:132851	chr7:115993076:115993077	+	19	0.99	7	7	4
chr7	116036678	116036679	AluID:132854	chr7:116036676:116036677	+	22	-7.36	8	4	8
chr7	116433248	116433249	AluID:132879	chr7:116433247:116433248	+	21	3.78	15	15	5
chr7	116801659	116801660	AluID:132960	chr7:116801661:116801662	+	18	-5.51	20	20	5
chr7	117056250	117056251	AluID:132982	-1	-	20	-3.06	6	6	5
chr7	117345272	117345273	AluID:133019	chr7:117345270:117345271	+	22	4.19	16	16	8
chr7	120152862	120152863	AluID:133063	chr7:120152864:120152865	+	18	-5.35	15	15	6
chr7	120352325	120352326	AluID:133081	1	+	20	-5.74	40	40	11
chr7	120718115	120718116	AluID:133102	chr7:120718117:120718118	+	18	-7.29	6	6	5
chr7	121575625	121575626	AluID:133128	chr7:121575626:121575627	+	19	-1.38	8	8	6
chr7	122006641	122006642	AluID:133167	chr7:122006642:122006643	-	21	-12.13	15	5	15
chr7	123147918	123147919	AluID:133246	-1	-	20	-4.79	15	15	5
chr7	126085211	126085212	AluID:133306	chr7:126085213:126085214	-	22	9.03	6	6	4
chr7	126413876	126413877	AluID:133338	chr7:126413877:126413878	-	21	-2.34	6	6	6
chr7	126568722	126568723	AluID:133346	-1	-	20	3.84	18	18	6
chr7	12665119	12665120	AluID:121437	chr7:12665118:12665119	+	21	-10.41	7	7	4
chr7	127012531	127012532	AluID:133375	-1	-	20	3.97	18	18	5
chr7	127551463	127551464	AluID:133444	1	+	20	-9.12	6	6	5
chr7	127557595	127557596	AluID:133448	chr7:127557597:127557598	+	18	-2.81	8	6	8
chr7	128648199	128648200	AluID:133604	chr7:128648200:128648201	-	21	10.69	10	10	5
chr7	128693380	128693381	AluID:133638	chr7:128693378:128693379	-	18	1.44	15	15	6
chr7	128837296	128837297	AluID:133649	chr7:128837297:128837298	+	19	-6.79	10	10	6
chr7	128874534	128874535	AluID:133664	chr7:128874532:128874533	+	22	-9.83	5	5	5
chr7	128962031	128962032	AluID:133718	chr7:128962033:128962034	+	18	-19.21	5	3	5
chr7	128962443	128962444	AluID:133719	1	+	20	-3.83	8	8	7
chr7	128976618	128976619	AluID:133731	chr7:128976617:128976618	+	21	-24.66	10	10	6
chr7	129035971	129035972	AluID:133750	1	+	20	-0.55	9	4	9
chr7	129278932	129278933	AluID:133804	chr7:129278930:129278931	+	22	-11.90	8	8	5
chr7	129286893	129286894	AluID:133810	chr7:129286892:129286893	+	21	1.48	7	7	6
chr7	129297466	129297467	AluID:133817	chr7:129297467:129297468	+	19	3.83	19	19	5
chr7	129322796	129322797	AluID:133827	chr7:129322798:129322799	+	18	-16.55	10	10	5
chr7	129345135	129345136	AluID:133836	chr7:129345136:129345137	+	19	-1.00	8	8	5
chr7	129511546	129511547	AluID:133867	chr7:129511548:129511549	-	22	8.49	16	16	5
chr7	129529643	129529644	AluID:133878	chr7:129529644:129529645	-	21	-12.30	5	5	3
chr7	129727617	129727618	AluID:133973	chr7:129727618:129727619	+	19	2.95	15	15	5
chr7	130065259	130065260	AluID:134051	-1	-	20	-1.06	6	6	5
chr7	130350012	130350013	AluID:134086	chr7:130350013:130350014	-	21	-5.75	8	8	5
chr7	130848884	130848885	AluID:134113	chr7:130848883:130848884	+	21	-6.47	6	6	6
chr7	130877332	130877333	AluID:134128	1	+	20	-15.86	6	6	5
chr7	130882209	130882210	AluID:134134	chr7:130882207:130882208	+	22	-14.94	4	4	4
chr7	130931994	130931995	AluID:134158	chr7:130931995:130931996	+	19	-4.47	14	14	5
chr7	130994502	130994503	AluID:134189	chr7:130994500:130994501	+	22	2.79	22	22	6
chr7	131195272	131195273	AluID:134239	chr7:131195274:131195275	-	22	-1.57	27	5	27
chr7	131201268	131201269	AluID:134242	chr7:131201269:131201270	-	21	-5.27	10	10	5
chr7	131221858	131221859	AluID:134252	chr7:131221860:131221861	-	22	-0.35	6	2	6
chr7	131236689	131236690	AluID:134260	chr7:131236688:131236689	-	19	-4.79	14	14	6
chr7	132361749	132361750	AluID:134291	1	+	20	1.90	8	8	4
chr7	132555116	132555117	AluID:134310	chr7:132555115:132555116	-	19	-5.96	19	19	7
chr7	132659643	132659644	AluID:134327	chr7:132659642:132659643	-	19	-4.64	11	11	5
chr7	132964309	132964310	AluID:134364	chr7:132964307:132964308	+	22	-7.12	7	3	7
chr7	133442910	133442911	AluID:134449	chr7:133442912:133442913	+	18	-0.60	5	5	5
chr7	133948415	133948416	AluID:134508	chr7:133948414:133948415	+	21	-8.12	20	20	7
chr7	134128153	134128154	AluID:134513	chr7:134128154:134128155	-	21	-12.19	11	11	7
chr7	134440811	134440812	AluID:134532	1	+	20	-5.21	5	5	3
chr7	134481784	134481785	AluID:134541	chr7:134481786:134481787	+	18	-4.73	10	10	6
chr7	135080104	135080105	AluID:134611	chr7:135080103:135080104	-	19	-6.64	10	10	6
chr7	135161643	135161644	AluID:134653	chr7:135161642:135161643	-	19	0.50	7	5	7
chr7	135246714	135246715	AluID:134680	chr7:135246716:135246717	+	18	-8.12	6	2	6
chr7	137693105	137693106	AluID:134875	chr7:137693103:137693104	+	22	-4.76	23	23	5
chr7	137693855	137693856	AluID:134876	chr7:137693854:137693855	+	21	-13.70	8	8	4
chr7	138168876	138168877	AluID:134935	chr7:138168877:138168878	+	19	-4.46	14	14	5
chr7	138189212	138189213	AluID:134947	1	+	20	-5.74	26	26	6
chr7	138192124	138192125	AluID:134950	1	+	20	4.74	18	18	5
chr7	138240247	138240248	AluID:134966	1	+	20	4.74	18	18	6
chr7	138369108	138369109	AluID:135033	chr7:138369110:138369111	-	22	2.21	15	15	5
chr7	138382361	138382362	AluID:135042	chr7:138382363:138382364	-	22	-6.04	19	19	7
chr7	138402652	138402653	AluID:135052	chr7:138402654:138402655	-	22	-3.91	21	21	5
chr7	138425879	138425880	AluID:135069	chr7:138425878:138425879	-	19	-18.62	6	6	5
chr7	138465660	138465661	AluID:135090	-1	-	20	0.87	10	10	5
chr7	138716826	138716827	AluID:135165	chr7:138716827:138716828	-	21	-7.05	8	4	8
chr7	138787453	138787454	AluID:135194	-1	-	20	-10.73	4	4	4
chr7	138842260	138842261	AluID:135210	chr7:138842261:138842262	+	19	-5.74	23	23	6
chr7	138920148	138920149	AluID:135217	chr7:138920149:138920150	+	19	-2.15	7	7	5
chr7	139086230	139086231	AluID:135291	1	+	20	-16.32	10	8	10
chr7	139703029	139703030	AluID:135419	chr7:139703030:139703031	+	19	-0.85	6	5	6
chr7	139870836	139870837	AluID:135448	-1	-	20	-11.64	4	2	4
chr7	140040724	140040725	AluID:135475	chr7:140040722:140040723	-	18	2.02	12	12	8
chr7	140068366	140068367	AluID:135498	chr7:140068365:140068366	-	19	1.52	7	6	7
chr7	140081317	140081318	AluID:135511	chr7:140081318:140081319	-	21	-6.33	6	3	6
chr7	140083270	140083271	AluID:135513	chr7:140083269:140083270	-	19	8.54	14	4	14
chr7	140112327	140112328	AluID:135545	chr7:140112329:140112330	+	18	-10.21	13	13	6
chr7	14015196	14015197	AluID:121459	-1	-	20	-4.92	17	17	6
chr7	140231595	140231596	AluID:135597	chr7:140231597:140231598	-	22	-13.37	6	4	6
chr7	140290170	140290171	AluID:135627	-1	-	20	-22.12	6	6	5
chr7	140313038	140313039	AluID:135639	chr7:140313036:140313037	-	18	-11.97	11	2	11
chr7	140313332	140313333	AluID:135640	chr7:140313333:140313334	-	21	3.01	15	15	5
chr7	140334620	140334621	AluID:135652	chr7:140334622:140334623	-	22	-18.93	6	2	6
chr7	140386399	140386400	AluID:135673	1	+	20	2.44	5	5	5
chr7	140414197	140414198	AluID:135688	chr7:140414198:140414199	+	19	-23.52	7	4	7
chr7	140593926	140593927	AluID:135738	chr7:140593924:140593925	-	18	3.58	8	8	7
chr7	140605892	140605893	AluID:135743	chr7:140605891:140605892	-	19	-5.90	21	21	6
chr7	140837885	140837886	AluID:135765	chr7:140837883:140837884	+	22	3.01	16	16	6
chr7	140860674	140860675	AluID:135771	chr7:140860673:140860674	+	21	2.41	7	7	5
chr7	141008229	141008230	AluID:135794	chr7:141008227:141008228	+	22	-28.66	8	8	5
chr7	141019362	141019363	AluID:135795	chr7:141019361:141019362	+	21	-5.69	9	9	5
chr7	141327705	141327706	AluID:135828	1	+	20	-7.58	5	3	5
chr7	143019633	143019634	AluID:135912	chr7:143019634:143019635	+	19	-0.93	5	4	5
chr7	143552427	143552428	AluID:135932	chr7:143552425:143552426	-	18	-0.71	6	6	6
chr7	144211877	144211878	AluID:135968	chr7:144211875:144211876	-	18	2.64	16	16	5
chr7	144456562	144456563	AluID:136000	chr7:144456560:144456561	-	18	-4.93	10	10	5
chr7	144486046	144486047	AluID:136004	chr7:144486045:144486046	-	19	-5.26	5	5	5
chr7	14506001	14506002	AluID:121485	chr7:14506003:14506004	-	22	-27.96	5	5	5
chr7	145863215	145863216	AluID:136021	chr7:145863213:145863214	+	22	-22.52	5	4	5
chr7	145867119	145867120	AluID:136022	chr7:145867121:145867122	+	18	-5.40	17	17	5
chr7	146108910	146108911	AluID:136049	chr7:146108909:146108910	+	21	-0.30	5	5	4
chr7	146361269	146361270	AluID:136083	1	+	20	-5.74	24	24	5
chr7	146821981	146821982	AluID:136145	1	+	20	-5.36	23	23	7
chr7	147016495	147016496	AluID:136166	chr7:147016497:147016498	+	18	-4.51	5	4	5
chr7	147307861	147307862	AluID:136193	chr7:147307860:147307861	+	21	-11.40	6	4	6
chr7	147395685	147395686	AluID:136202	chr7:147395684:147395685	+	21	-10.29	8	8	5
chr7	148052281	148052282	AluID:136315	1	+	20	-5.74	33	33	7
chr7	148439708	148439709	AluID:136357	chr7:148439710:148439711	+	18	2.67	18	18	5
chr7	148451451	148451452	AluID:136359	chr7:148451453:148451454	+	18	-6.12	6	6	6
chr7	148451851	148451852	AluID:136360	chr7:148451850:148451851	+	21	-4.48	12	12	5
chr7	148722156	148722157	AluID:136424	-1	-	20	-4.79	28	16	28
chr7	148778534	148778535	AluID:136436	-1	-	20	-5.74	28	28	5
chr7	148919748	148919749	AluID:136520	1	+	20	-1.72	6	6	5
chr7	148960437	148960438	AluID:136534	chr7:148960435:148960436	+	22	-21.56	10	10	7
chr7	14992388	14992389	AluID:121531	chr7:14992390:14992391	-	22	0.74	10	5	10
chr7	149994939	149994940	AluID:136578	chr7:149994940:149994941	-	21	2.79	21	21	5
chr7	150015845	150015846	AluID:136585	-1	-	20	-1.06	5	4	5
chr7	150867451	150867452	AluID:136638	chr7:150867453:150867454	-	22	-25.35	6	6	4
chr7	150879669	150879670	AluID:136643	chr7:150879671:150879672	-	22	-5.37	6	6	5
chr7	150969041	150969042	AluID:136655	chr7:150969039:150969040	-	18	-5.37	5	4	5
chr7	151041420	151041421	AluID:136657	1	+	20	-6.80	13	4	13
chr7	151062085	151062086	AluID:136671	chr7:151062084:151062085	+	21	-8.25	12	12	4
chr7	151066117	151066118	AluID:136672	chr7:151066118:151066119	+	19	2.44	10	10	5
chr7	151315849	151315850	AluID:136719	chr7:151315851:151315852	-	22	0.08	6	6	5
chr7	151444656	151444657	AluID:136758	chr7:151444655:151444656	-	19	0.89	9	9	5
chr7	151680287	151680288	AluID:136793	1	+	20	0.34	5	3	5
chr7	151811668	151811669	AluID:136834	chr7:151811667:151811668	+	21	3.01	15	15	6
chr7	152074816	152074817	AluID:136939	chr7:152074818:152074819	-	22	3.97	20	20	5
chr7	153603559	153603560	AluID:137051	chr7:153603561:153603562	+	18	2.20	7	5	7
chr7	153837610	153837611	AluID:137084	chr7:153837608:153837609	+	22	-5.60	7	7	7
chr7	153895414	153895415	AluID:137094	chr7:153895413:153895414	+	21	0.94	10	10	7
chr7	154238246	154238247	AluID:137143	1	+	20	-15.74	6	6	5
chr7	154247852	154247853	AluID:137144	chr7:154247850:154247851	+	22	2.79	19	19	7
chr7	154558038	154558039	AluID:137178	chr7:154558040:154558041	+	18	0.83	7	7	5
chr7	154601618	154601619	AluID:137180	chr7:154601616:154601617	+	22	-3.91	5	3	5
chr7	155469922	155469923	AluID:137245	1	+	20	-4.65	15	15	6
chr7	155561327	155561328	AluID:137252	chr7:155561326:155561327	+	21	2.73	6	6	6
chr7	156453226	156453227	AluID:137256	1	+	20	8.11	6	6	4
chr7	156607859	156607860	AluID:137282	-1	-	20	-7.15	19	19	5
chr7	156763126	156763127	AluID:137330	chr7:156763128:156763129	+	18	-19.11	7	7	5
chr7	156935566	156935567	AluID:137337	chr7:156935568:156935569	+	18	3.97	16	16	5
chr7	156963863	156963864	AluID:137358	chr7:156963862:156963863	+	21	7.78	5	2	5
chr7	156964734	156964735	AluID:137360	chr7:156964735:156964736	+	19	-5.10	12	12	7
chr7	157016899	157016900	AluID:137379	1	+	20	2.06	8	8	6
chr7	157135047	157135048	AluID:137410	1	+	20	-5.74	27	27	5
chr7	157140506	157140507	AluID:137420	chr7:157140504:157140505	+	22	-8.30	7	7	5
chr7	157835871	157835872	AluID:137492	chr7:157835872:157835873	-	21	0.19	8	8	7
chr7	158483228	158483229	AluID:137551	-1	-	20	1.70	7	7	5
chr7	158705158	158705159	AluID:137635	chr7:158705157:158705158	+	21	-9.85	8	8	4
chr7	158742800	158742801	AluID:137642	1	+	20	0.60	5	5	5
chr7	16713555	16713556	AluID:121645	chr7:16713554:16713555	+	21	-12.98	7	7	6
chr7	16729845	16729846	AluID:121647	chr7:16729844:16729845	+	21	2.36	13	13	8
chr7	16736782	16736783	AluID:121648	chr7:16736783:16736784	+	19	-12.75	6	3	6
chr7	16807548	16807549	AluID:121656	chr7:16807546:16807547	+	22	-8.79	6	6	6
chr7	16909251	16909252	AluID:121668	chr7:16909253:16909254	-	22	-11.06	5	3	5
chr7	17925447	17925448	AluID:121687	chr7:17925446:17925447	-	19	3.19	6	6	6
chr7	17951259	17951260	AluID:121691	chr7:17951257:17951258	-	18	2.69	18	18	5
chr7	18295258	18295259	AluID:121722	chr7:18295259:18295260	+	19	-5.28	19	19	5
chr7	18365136	18365137	AluID:121731	chr7:18365137:18365138	+	19	-7.04	5	5	5
chr7	18469877	18469878	AluID:121737	chr7:18469875:18469876	+	22	-7.19	8	8	6
chr7	18783656	18783657	AluID:121767	chr7:18783655:18783656	+	21	2.79	21	21	6
chr7	19125905	19125906	AluID:121790	chr7:19125906:19125907	-	21	-7.95	19	3	19
chr7	19769882	19769883	AluID:121794	chr7:19769881:19769882	-	19	-5.71	14	14	6
chr7	2073734	2073735	AluID:119491	chr7:2073732:2073733	-	18	-2.89	8	3	8
chr7	20802245	20802246	AluID:121846	chr7:20802243:20802244	+	22	2.79	22	22	5
chr7	21766569	21766570	AluID:121900	chr7:21766568:21766569	+	21	2.35	16	16	5
chr7	21928127	21928128	AluID:121922	chr7:21928125:21928126	+	22	3.68	10	10	5
chr7	2224646	2224647	AluID:119518	chr7:2224644:2224645	-	18	-1.64	6	6	5
chr7	22341232	22341233	AluID:121963	chr7:22341234:22341235	-	22	2.79	22	22	6
chr7	22468395	22468396	AluID:121969	chr7:22468394:22468395	-	19	-10.15	6	6	6
